id,index,area_pos_0.x,area_pos_0.y,area_pos_0.z,area_pos_1.x,area_pos_1.y,area_pos_1.z,area_pos_2.x,area_pos_2.y,area_pos_2.z,area_pos_3.x,area_pos_3.y,area_pos_3.z,player_pos_0.x,player_pos_0.y,player_pos_0.z,player_pos_1.x,player_pos_1.y,player_pos_1.z,player_pos_2.x,player_pos_2.y,player_pos_2.z,player_pos_3.x,player_pos_3.y,player_pos_3.z,player_pos_4.x,player_pos_4.y,player_pos_4.z,player_pos_5.x,player_pos_5.y,player_pos_5.z,player_pos_6.x,player_pos_6.y,player_pos_6.z,player_pos_7.x,player_pos_7.y,player_pos_7.z,player_pos_8.x,player_pos_8.y,player_pos_8.z,player_pos_9.x,player_pos_9.y,player_pos_9.z,player_pos_10.x,player_pos_10.y,player_pos_10.z,player_pos_11.x,player_pos_11.y,player_pos_11.z,player_pos_12.x,player_pos_12.y,player_pos_12.z,player_pos_13.x,player_pos_13.y,player_pos_13.z,player_pos_14.x,player_pos_14.y,player_pos_14.z,enemy_pos_0.x,enemy_pos_0.y,enemy_pos_0.z,enemy_pos_1.x,enemy_pos_1.y,enemy_pos_1.z,enemy_pos_2.x,enemy_pos_2.y,enemy_pos_2.z,enemy_pos_3.x,enemy_pos_3.y,enemy_pos_3.z,enemy_pos_4.x,enemy_pos_4.y,enemy_pos_4.z,enemy_pos_5.x,enemy_pos_5.y,enemy_pos_5.z,enemy_pos_6.x,enemy_pos_6.y,enemy_pos_6.z,enemy_pos_7.x,enemy_pos_7.y,enemy_pos_7.z,enemy_pos_8.x,enemy_pos_8.y,enemy_pos_8.z,enemy_pos_9.x,enemy_pos_9.y,enemy_pos_9.z,enemy_pos_10.x,enemy_pos_10.y,enemy_pos_10.z,enemy_pos_11.x,enemy_pos_11.y,enemy_pos_11.z,enemy_pos_12.x,enemy_pos_12.y,enemy_pos_12.z,enemy_pos_13.x,enemy_pos_13.y,enemy_pos_13.z,enemy_pos_14.x,enemy_pos_14.y,enemy_pos_14.z
1501,16,66104,13013,-93983,67266,12873,-82261,73665,12838,-82896,72503,12977,-94618,69708,12946,-90170,68574,12952,-90058,70842,12939,-90283,67439,12958,-89945,71977,12933,-90395,69566,12963,-91603,68431,12969,-91491,70700,12957,-91716,67297,12975,-91378,71835,12950,-91828,69424,12980,-93036,68289,12986,-92924,70558,12974,-93149,67155,12993,-92811,71693,12967,-93261,70075,12917,-86469,68941,12923,-86356,71209,12910,-86581,67806,12929,-86244,72344,12904,-86694,70217,12900,-85036,69083,12906,-84923,71352,12893,-85148,67948,12912,-84811,72486,12887,-85261,70359,12883,-83603,69225,12889,-83490,71494,12876,-83715,68090,12895,-83378,72628,12870,-83828
1501,17,74463,12935,-91857,75625,12795,-80135,82024,12760,-80770,80861,12899,-92492,78067,12868,-88045,76932,12874,-87932,79201,12862,-88157,75798,12880,-87819,80335,12855,-88270,77924,12885,-89477,76790,12891,-89365,79059,12879,-89590,75656,12898,-89252,80193,12872,-89703,77782,12902,-90910,76648,12908,-90798,78917,12896,-91023,75514,12915,-90685,80051,12889,-91135,78434,12839,-84343,77299,12845,-84230,79568,12832,-84455,76165,12851,-84118,80703,12826,-84568,78576,12822,-82910,77441,12828,-82797,79710,12815,-83022,76307,12834,-82685,80845,12809,-83135,78718,12805,-81477,77583,12811,-81364,79852,12798,-81590,76449,12817,-81252,80987,12792,-81702
1501,18,66627,13224,-113338,67790,13085,-101616,74188,13049,-102251,73026,13189,-113973,70260,13875,-109270,69126,13881,-109158,71395,13869,-109383,67992,13887,-109045,72529,13862,-109495,70128,14320,-110633,68993,14326,-110521,71262,14314,-110746,67859,14332,-110408,72396,14307,-110858,69995,14765,-111996,68860,14771,-111884,71129,14758,-112109,67726,14777,-111771,72264,14752,-112222,70598,13128,-105824,69464,13134,-105711,71733,13122,-105936,68329,13141,-105599,72867,13116,-106049,70740,13111,-104391,69606,13117,-104278,71875,13105,-104503,68471,13124,-104166,73009,13098,-104616,70882,13094,-102958,69748,13100,-102845,72017,13088,-103070,68613,13107,-102733,73151,13081,-103183
1501,19,59272,14149,-111319,60431,13681,-99606,66830,13645,-100241,65670,14113,-111954,62875,13966,-107510,61740,13972,-107397,64009,13960,-107622,60606,13979,-107285,65143,13953,-107735,62733,14023,-108941,61598,14029,-108829,63867,14017,-109054,60464,14036,-108716,65002,14011,-109167,62591,14080,-110373,61457,14087,-110261,63725,14074,-110486,60322,14093,-110148,64860,14068,-110598,63241,13833,-103810,62106,13839,-103697,64375,13827,-103923,60972,13846,-103585,65510,13821,-104035,63383,13776,-102378,62248,13782,-102266,64517,13770,-102491,61114,13789,-102153,65651,13763,-102603,63524,13719,-100946,62390,13725,-100834,64659,13712,-101059,61256,13731,-100721,65793,13706,-101171
1501,20,52015,14182,-110395,53175,13714,-98682,59573,13678,-99317,58413,14146,-111030,55618,13999,-106586,54483,14006,-106473,56752,13993,-106698,53349,14012,-106361,57887,13987,-106811,55476,14057,-108018,54342,14063,-107905,56610,14050,-108130,53207,14069,-107793,57745,14044,-108243,55334,14114,-109450,54200,14120,-109337,56469,14107,-109562,53065,14126,-109224,57603,14101,-109675,55984,13867,-102886,54850,13873,-102774,57119,13860,-102999,53715,13879,-102661,58253,13854,-103111,56126,13809,-101454,54991,13816,-101342,57260,13803,-101567,53857,13822,-101229,58395,13797,-101680,56268,13752,-100023,55133,13758,-99910,57402,13746,-100135,53999,13765,-99797,58536,13740,-100248
1501,21,39178,15948,-117156,40280,12760,-105869,46679,12725,-106504,45576,15912,-117791,42761,14807,-113497,41626,14813,-113384,43895,14801,-113610,40492,14820,-113272,45029,14794,-113722,42626,15197,-114877,41491,15203,-114764,43760,15190,-114989,40357,15209,-114652,44895,15184,-115102,42491,15586,-116256,41357,15593,-116144,43626,15580,-116369,40222,15599,-116031,44760,15574,-116482,43109,13815,-109929,41975,13821,-109816,44244,13809,-110041,40840,13828,-109704,45378,13802,-110154,43244,13425,-108549,42109,13432,-108436,44378,13419,-108662,40975,13438,-108324,45513,13413,-108774,43379,13036,-107169,42244,13042,-107057,44513,13030,-107282,41110,13048,-106944,45647,13023,-107394
1501,22,39510,16397,-134620,38079,16603,-122929,44462,16592,-122148,45892,16386,-133839,42192,16464,-130111,41061,16466,-130250,43324,16462,-129973,39929,16468,-130388,44455,16460,-129834,42367,16439,-131540,41235,16441,-131679,43499,16437,-131402,40104,16443,-131817,44630,16435,-131263,42542,16414,-132969,41410,16416,-133108,43673,16412,-132831,40279,16418,-133246,44805,16410,-132692,41740,16544,-126419,40609,16546,-126558,42872,16542,-126281,39477,16548,-126696,44004,16540,-126142,41566,16569,-124990,40434,16571,-125129,42697,16567,-124852,39303,16573,-125267,43829,16565,-124713,41391,16594,-123561,40259,16596,-123700,42522,16592,-123423,39128,16598,-123838,43654,16590,-123284
1501,23,44643,16373,-144179,42944,16580,-132524,49307,16571,-131597,51006,16365,-143252,47221,16442,-139610,46093,16443,-139775,48349,16440,-139446,44965,16445,-139939,49477,16439,-139282,47428,16416,-141035,46300,16418,-141200,48557,16415,-140871,45172,16419,-141364,49685,16413,-140706,47636,16391,-142460,46508,16393,-142624,48764,16390,-142295,45380,16394,-142789,49892,16388,-142131,46684,16522,-135930,45556,16523,-136095,47812,16520,-135766,44428,16525,-136259,48941,16519,-135601,46477,16547,-134505,45349,16549,-134670,47605,16545,-134341,44221,16550,-134834,48733,16544,-134177,46269,16572,-133081,45141,16574,-133245,47397,16571,-132916,44013,16575,-133410,48525,16569,-132752
1501,24,51788,16337,-146695,51791,16477,-134916,58221,16453,-134917,58218,16312,-146696,54999,16374,-142546,53859,16379,-142546,56139,16370,-142546,52719,16383,-142546,57279,16365,-142547,54999,16357,-143986,53859,16361,-143986,56139,16353,-143986,52719,16366,-143986,57279,16348,-143986,54998,16340,-145426,53858,16344,-145426,56138,16335,-145426,52718,16349,-145425,57278,16331,-145426,55000,16433,-138827,53860,16438,-138826,56140,16429,-138827,52720,16442,-138826,57280,16425,-138827,55000,16451,-137387,53860,16455,-137386,56140,16446,-137387,52720,16459,-137386,57280,16442,-137387,55001,16468,-135947,53861,16472,-135947,56141,16463,-135947,52721,16477,-135946,57281,16459,-135947
1501,25,53184,16481,-136093,54365,16677,-124374,60763,16642,-125018,59582,16445,-136737,56794,16532,-132286,55660,16539,-132172,57928,16526,-132400,54526,16545,-132058,59063,16520,-132514,56650,16508,-133718,55516,16515,-133604,57784,16502,-133833,54381,16521,-133490,58918,16496,-133947,56506,16484,-135151,55371,16491,-135037,57640,16478,-135265,54237,16497,-134923,58774,16472,-135379,57167,16609,-128585,56033,16616,-128471,58301,16603,-128700,54899,16622,-128357,59436,16597,-128814,57311,16633,-127153,56177,16640,-127039,58446,16627,-127267,55043,16646,-126924,59580,16621,-127381,57456,16657,-125720,56322,16664,-125606,58590,16651,-125834,55187,16670,-125492,59724,16645,-125949
1501,26,61651,16471,-141066,63496,16507,-129432,69846,16454,-130439,68001,16418,-142073,65471,16457,-137470,64345,16467,-137292,66597,16448,-137649,63219,16476,-137113,67723,16439,-137827,65245,16453,-138892,64119,16463,-138714,66371,16444,-139071,62994,16472,-138535,67497,16434,-139250,65020,16449,-140315,63894,16458,-140136,66146,16439,-140493,62768,16468,-139958,67272,16430,-140672,66054,16484,-133796,64928,16493,-133618,67180,16474,-133975,63802,16502,-133439,68305,16465,-134153,66279,16488,-132374,65153,16497,-132196,67405,16479,-132553,64027,16507,-132017,68531,16469,-132731,66505,16492,-130952,65379,16502,-130773,67631,16483,-131130,64253,16511,-130595,68757,16474,-131309
1501,27,70185,16411,-137884,70255,16451,-126104,76685,16426,-126143,76615,16385,-137923,73420,16412,-133753,72280,16417,-133747,74560,16408,-133760,71140,16421,-133740,75700,16403,-133767,73411,16407,-135193,72271,16412,-135187,74551,16403,-135200,71131,16416,-135180,75691,16398,-135207,73402,16402,-136633,72262,16407,-136627,74542,16398,-136640,71122,16411,-136620,75682,16393,-136647,73442,16440,-130034,72302,16444,-130027,74582,16435,-130040,71162,16449,-130020,75722,16431,-130047,73451,16445,-128594,72311,16449,-128587,74591,16440,-128600,71171,16454,-128580,75731,16436,-128607,73459,16450,-127154,72319,16454,-127147,74599,16445,-127161,71179,16459,-127140,75739,16441,-127167
1501,28,72208,16473,-147510,72284,16552,-135731,78713,16473,-135772,78637,16394,-147551,75444,16462,-143381,74305,16476,-143374,76584,16448,-143388,73165,16490,-143366,77724,16434,-143395,75435,16452,-144821,74295,16466,-144814,76575,16438,-144828,73155,16480,-144806,77715,16424,-144835,75426,16442,-146261,74286,16456,-146253,76566,16428,-146268,73146,16470,-146246,77706,16414,-146275,75469,16502,-139661,74329,16516,-139654,76609,16488,-139668,73189,16530,-139647,77748,16474,-139676,75478,16511,-138221,74338,16525,-138214,76618,16497,-138229,73198,16539,-138207,77758,16483,-138236,75487,16521,-136781,74347,16535,-136774,76627,16507,-136789,73208,16549,-136767,77767,16493,-136796
1501,29,83049,16354,-141203,83566,16543,-130058,89972,16509,-130603,88787,16328,-141460,86117,16399,-137931,84981,16405,-137835,87253,16392,-138028,83845,16411,-137738,88389,16386,-138125,85995,16374,-139366,84859,16380,-139270,87131,16368,-139463,83723,16386,-139173,88267,16362,-139559,85873,16350,-140801,84737,16356,-140704,87009,16344,-140897,83601,16362,-140608,88145,16338,-140994,86433,16476,-134226,85297,16482,-134129,87568,16470,-134322,84161,16488,-134033,88704,16464,-134419,86555,16500,-132791,85419,16506,-132694,87691,16494,-132888,84283,16512,-132598,88826,16488,-132984,86677,16524,-131356,85541,16530,-131260,87813,16518,-131453,84405,16536,-131163,88949,16512,-131550
1501,30,85222,16411,-129879,86598,16293,-118174,90653,16271,-118518,90177,16380,-129788,87676,16359,-125922,86540,16365,-125826,88811,16353,-126019,86390,16366,-125813,89947,16347,-126116,87554,16373,-127357,86418,16379,-127261,88690,16367,-127454,86677,16378,-127283,89825,16361,-127550,87432,16387,-128792,86296,16393,-128695,88568,16381,-128888,86415,16393,-128706,89704,16375,-128985,87991,16337,-122216,86855,16343,-122119,89126,16331,-122312,86984,16343,-122130,89754,16328,-122366,88112,16323,-120781,86977,16329,-120684,89248,16317,-120878,87056,16329,-120691,89896,16314,-120933,88234,16309,-119346,87098,16315,-119250,89370,16303,-119443,87118,16315,-119251,89898,16300,-119488
1501,31,84547,15560,-116462,86220,13240,-105035,92179,13899,-105773,90891,16262,-117249,88303,15093,-112829,87179,14969,-112690,89428,15217,-112969,86054,14844,-112550,90553,15342,-113108,88099,15377,-114226,86974,15252,-114087,89224,15501,-114365,85850,15128,-113947,90348,15625,-114505,87894,15660,-115623,86770,15536,-115484,89019,15785,-115762,85645,15412,-115344,90144,15909,-115902,88831,14375,-109217,87706,14251,-109078,89955,14499,-109357,86581,14126,-108939,91080,14624,-109496,89035,14092,-107820,87910,13967,-107681,90160,14216,-107960,86786,13843,-107542,91284,14340,-108099,89240,13808,-106423,88115,13684,-106284,90364,13932,-106563,86990,13559,-106145,91489,14057,-106702
1501,32,77452,12823,-100405,77458,12849,-88625,83888,12868,-88628,83882,12842,-100408,80664,12842,-96257,79524,12838,-96256,81804,12845,-96257,78384,12835,-96255,82944,12848,-96258,80664,12838,-97697,79524,12835,-97696,81804,12842,-97697,78384,12832,-97695,82944,12845,-97698,80663,12835,-99137,79523,12832,-99136,81803,12839,-99137,78383,12829,-99135,82943,12842,-99138,80666,12865,-92537,79526,12862,-92536,81806,12868,-92537,78386,12858,-92535,82946,12872,-92538,80667,12868,-91097,79527,12865,-91096,81807,12871,-91097,78387,12862,-91095,82947,12875,-91098,80668,12871,-89657,79528,12868,-89656,81808,12875,-89657,78388,12865,-89655,82948,12878,-89658
16,1,128922,116,128659,117727,96,132325,119728,83,138435,130923,103,134769,125977,103,133001,125622,105,131917,126332,100,134084,125268,107,130834,126687,98,135167,127346,105,132553,126991,107,131469,127700,103,133636,126636,110,130386,128055,100,134719,128714,107,132104,128359,110,131021,129069,105,133188,128005,112,129938,129424,103,134271,122442,96,134158,122087,99,133075,122797,94,135242,121732,101,131992,123151,92,136325,121073,94,134606,120719,96,133523,121428,92,135690,120364,99,132440,121783,89,136773,119705,92,135055,119350,94,133971,120060,89,136138,118995,96,132888,120414,87,137221
16,2,104180,3553,131922,92401,3541,132064,92479,3526,138494,104258,3538,138351,100069,3541,135182,100056,3544,134042,100083,3539,136321,100042,3547,132902,100097,3536,137461,101509,3543,135164,101495,3546,134024,101523,3540,136304,101482,3548,132884,101537,3537,137444,102949,3544,135147,102935,3547,134007,102963,3541,136287,102922,3550,132867,102977,3539,137427,96350,3538,135227,96336,3540,134087,96363,3535,136367,96322,3543,132947,96377,3532,137506,94910,3536,135244,94896,3539,134104,94924,3533,136384,94882,3542,132964,94937,3531,137524,93470,3535,135262,93456,3538,134122,93484,3532,136401,93442,3540,132982,93498,3529,137541
16,3,68135,111,126545,65539,137,115054,59267,127,116471,61863,102,127961,64089,116,123204,65201,117,122953,62977,114,123455,66313,119,122701,61865,112,123706,64407,112,124608,65519,114,124357,63295,111,124860,66631,116,124106,62183,109,125111,64724,109,126013,65836,111,125762,63612,108,126264,66948,113,125511,62500,106,126515,63270,123,119575,64382,125,119324,62158,122,119826,65494,127,119073,61046,120,120078,62952,127,118171,64064,128,117919,61840,125,118422,65176,130,117668,60728,123,118673,62635,130,116766,63747,131,116515,61523,128,117017,64859,133,116264,60411,126,117268
16,4,66618,3368,95053,66894,3396,83276,60466,3391,83126,60190,3362,94902,63506,3375,90829,64646,3376,90856,62366,3374,90802,65785,3377,90882,61227,3373,90776,63472,3371,92269,64612,3373,92295,62332,3370,92242,65752,3374,92322,61193,3369,92215,63438,3368,93708,64578,3369,93735,62299,3367,93681,65718,3370,93762,61159,3366,93655,63593,3384,87110,64733,3385,87137,62453,3383,87083,65872,3386,87163,61314,3382,87057,63627,3388,85670,64767,3389,85697,62487,3386,85644,65906,3390,85724,61347,3385,85617,63661,3391,84231,64800,3392,84258,62521,3390,84204,65940,3393,84284,61381,3389,84177
16,5,71605,106,67522,83380,118,67181,83194,133,60754,71419,121,61095,75660,118,64193,75693,115,65333,75627,120,63054,75726,112,66472,75594,123,61914,74221,116,64235,74254,113,65374,74188,119,63095,74287,111,66514,74155,122,61956,72781,115,64277,72814,112,65416,72749,117,63137,72847,109,66556,72716,120,61998,79379,121,64086,79412,119,65225,79346,124,62946,79445,116,66365,79313,127,61807,80818,123,64044,80851,120,65184,80785,126,62905,80884,117,66323,80752,128,61765,82258,124,64002,82291,122,65142,82225,127,62863,82323,119,66281,82192,130,61723
16,6,106285,3346,68342,118060,3358,68001,117874,3373,61574,106099,3361,61915,110340,3358,65013,110373,3355,66153,110307,3360,63874,110406,3352,67292,110274,3363,62734,108901,3356,65055,108934,3353,66194,108868,3359,63915,108967,3351,67334,108835,3362,62776,107461,3355,65097,107494,3352,66236,107429,3357,63957,107527,3349,67376,107396,3360,62818,114059,3361,64906,114092,3359,66045,114026,3364,63766,114125,3356,67185,113993,3367,62627,115498,3363,64864,115531,3360,66004,115465,3366,63725,115564,3357,67143,115432,3368,62585,116938,3364,64822,116970,3362,65962,116905,3367,63683,117003,3359,67101,116872,3370,62543
16,7,133338,258,69688,141471,246,78210,146122,261,73771,137990,274,65249,138525,262,70474,137701,259,71261,139350,264,69687,136876,256,72048,140175,267,68900,137531,263,69432,136707,260,70219,138356,266,68645,135882,258,71006,139181,268,67858,136537,265,68390,135712,262,69177,137362,267,67603,134888,259,69964,138187,270,66816,141094,257,73165,140269,255,73952,141918,260,72378,139444,252,74739,142743,263,71591,142088,256,74207,141263,253,74994,142912,259,73420,140438,251,75781,143737,261,72633,143082,254,75249,142257,252,76036,143907,257,74462,141432,249,76823,144731,260,73675
16,8,137509,3341,95187,137121,3313,106961,143548,3318,107172,143936,3347,95399,140581,3334,99441,139441,3333,99403,141720,3335,99478,138302,3332,99365,142860,3336,99516,140628,3338,98001,139489,3337,97964,141768,3339,98039,138349,3336,97926,142907,3340,98076,140676,3341,96562,139536,3340,96525,141815,3342,96600,138397,3339,96487,142954,3343,96637,140458,3325,103158,139319,3324,103121,141598,3326,103196,138179,3323,103083,142737,3327,103234,140411,3321,104598,139271,3320,104560,141550,3322,104635,138132,3319,104523,142690,3323,104673,140363,3318,106037,139224,3317,105999,141503,3319,106074,138085,3316,105962,142642,3320,106112
17,1,213132,225117,271125,202374,225109,270170,201853,225095,275957,212532,225103,276895,209345,225107,273646,209438,225110,272510,209253,225105,274782,209530,225113,271374,209160,225102,275919,210780,225109,273763,210873,225111,272627,210688,225106,274899,210965,225114,271490,210596,225103,276035,212216,225110,273879,212308,225113,272743,212123,225107,275016,212400,225115,271607,212031,225104,276152,205637,225120,273345,205730,225122,272208,205545,225117,274481,205822,225125,271072,205453,225114,275617,204202,225119,273228,204295,225121,272092,204110,225116,274364,204387,225124,270956,204017,225113,275501,202767,225117,273111,202859,225120,271975,202675,225115,274248,202952,225123,270839,202582,225112,275384
17,2,208783,228779,258991,209351,228806,248206,203550,228801,247893,202995,228775,258599,206127,228786,255297,207266,228786,255349,204988,228785,255246,208405,228787,255400,203850,228784,255194,206062,228782,256736,207201,228783,256787,204923,228781,256684,208340,228784,256839,203784,228780,256633,205997,228778,258174,207136,228779,258226,204858,228777,258123,208275,228780,258277,203719,228777,258071,206296,228810,251581,207434,228811,251633,205157,228809,251530,208573,228812,251684,204018,228808,251478,206361,228813,250143,207500,228814,250194,205222,228812,250091,208638,228815,250246,204083,228811,250039,206426,228817,248704,207565,228818,248756,205287,228816,248652,208703,228819,248807,204148,228815,248601
17,3,185098,223772,252175,174298,223761,252300,174358,223747,258110,185078,223758,257976,181582,223761,255062,181560,223764,253922,181603,223758,256202,181538,223767,252783,181625,223756,257342,183021,223763,255035,183000,223765,253895,183043,223760,256175,182978,223768,252755,183065,223757,257315,184461,223764,255008,184440,223767,253868,184483,223761,256147,184418,223770,252728,184504,223759,257287,177862,223772,255133,177841,223775,253993,177884,223770,256273,177819,223778,252853,177906,223767,257412,176423,223771,255160,176401,223774,254020,176444,223768,256300,176379,223776,252881,176466,223766,257440,174983,223770,255187,174961,223772,254048,175004,223767,256327,174940,223775,252908,175026,223764,257467
17,4,171106,223759,262360,171042,223732,273160,176852,223738,273201,176907,223764,262481,173932,223753,265926,172792,223752,265927,175072,223754,265924,171652,223750,265929,176212,223755,265922,173930,223756,264486,172790,223755,264487,175070,223757,264484,171650,223754,264489,176210,223758,264482,173927,223760,263046,172787,223758,263047,175067,223761,263044,171647,223757,263049,176207,223762,263042,173937,223759,269646,172797,223758,269647,175077,223760,269644,171657,223757,269649,176217,223761,269642,173939,223755,271086,172799,223754,271087,175079,223756,271084,171659,223753,271089,176219,223757,271082,173941,223752,272526,172801,223751,272527,175081,223753,272524,171661,223750,272529,176221,223754,272522
17,5,175636,223736,284486,175572,223710,295286,181382,223716,295328,181436,223742,284608,178462,223730,288052,177322,223729,288054,179602,223732,288050,176182,223728,288056,180742,223733,288049,178459,223734,286612,177319,223733,286614,179599,223735,286610,176179,223732,286616,180739,223736,286609,178457,223737,285172,177317,223736,285174,179597,223738,285171,176177,223735,285176,180737,223740,285169,178467,223736,291772,177327,223735,291774,179607,223738,291770,176187,223734,291776,180747,223739,291769,178469,223733,293212,177329,223732,293214,179609,223734,293210,176189,223731,293216,180749,223735,293209,178471,223730,294652,177331,223728,294654,179611,223731,294651,176191,223727,294656,180751,223732,294649
17,6,175217,223926,306857,175233,223900,317657,179773,223904,317700,179727,223930,306980,177582,223920,310423,176822,223919,310425,178352,223920,310422,175972,223918,310426,179222,223921,310421,177580,223923,308983,176820,223922,308985,178350,223924,308982,175970,223922,308986,179220,223925,308981,177578,223927,307543,176818,223926,307545,178348,223927,307542,175968,223925,307546,179218,223928,307541,177588,223926,314143,176748,223925,314145,178428,223926,314142,175868,223924,314146,179398,223927,314141,177590,223922,315583,176750,223921,315585,178430,223923,315582,175870,223921,315586,179400,223924,315581,177592,223919,317023,176752,223918,317025,178432,223920,317022,175872,223917,317026,179402,223920,317021
17,7,174779,223814,332412,174715,223788,343212,180525,223794,343254,180579,223819,332534,177605,223808,335978,176465,223807,335980,178745,223809,335976,175325,223806,335981,179885,223811,335975,177602,223812,334538,176462,223811,334540,178742,223813,334536,175322,223810,334541,179882,223814,334535,177600,223815,333098,176460,223814,333100,178740,223816,333096,175320,223813,333101,179880,223817,333095,177610,223814,339698,176470,223813,339700,178750,223815,339696,175330,223812,339701,179890,223817,339695,177612,223811,341138,176472,223810,341140,178752,223812,341136,175332,223809,341141,179892,223813,341135,177614,223807,342578,176474,223806,342580,178754,223809,342576,175334,223805,342581,179894,223810,342575
17,8,174512,219807,362597,174448,219781,373397,180258,219787,373438,180312,219813,362718,177337,219802,366162,176197,219800,366164,178477,219803,366161,175057,219799,366166,179617,219804,366159,177335,219805,364722,176195,219804,364724,178475,219806,364721,175055,219803,364726,179615,219807,364719,177333,219808,363283,176193,219807,363284,178473,219810,363281,175053,219806,363286,179613,219811,363279,177343,219808,369883,176203,219806,369884,178483,219809,369881,175063,219805,369886,179623,219810,369879,177345,219804,371322,176205,219803,371324,178485,219805,371321,175065,219802,371326,179625,219806,371319,177347,219801,372763,176207,219800,372764,178487,219802,372761,175067,219798,372766,179627,219803,372759
17,9,173911,217492,389142,173847,217466,399942,179657,217472,399983,179711,217498,389263,176736,217486,392708,175596,217485,392709,177876,217488,392706,174456,217484,392711,179016,217489,392704,176734,217490,391268,175594,217489,391269,177874,217491,391266,174454,217488,391271,179014,217492,391264,176732,217493,389828,175592,217492,389829,177872,217495,389826,174452,217491,389831,179012,217496,389824,176742,217493,396428,175602,217491,396429,177882,217494,396426,174462,217490,396431,179022,217495,396424,176744,217489,397868,175604,217488,397869,177884,217490,397866,174464,217487,397871,179024,217491,397864,176746,217486,399308,175606,217484,399309,177886,217487,399306,174466,217483,399311,179026,217488,399304
17,10,175223,223057,426452,186017,223067,426810,186217,223081,421003,175502,223072,420658,178864,223068,423725,178835,223065,424865,178894,223070,422585,178806,223062,426004,178923,223073,421446,177425,223066,423688,177395,223064,424828,177454,223069,422548,177366,223061,425967,177483,223072,421409,175985,223065,423651,175956,223062,424791,176014,223068,422511,175927,223059,425930,176044,223071,421372,182583,223086,423820,182554,223083,424960,182612,223089,422681,182525,223080,426100,182642,223091,421541,184023,223087,423857,183993,223084,424997,184052,223090,422718,183964,223082,426137,184081,223093,421578,185462,223089,423894,185433,223086,425034,185491,223091,422755,185404,223083,426174,185521,223094,421615
17,11,214151,232642,413576,214232,232668,402777,208422,232662,402726,208451,232637,413446,211331,232648,410006,212471,232649,410006,210191,232647,410006,213611,232650,410006,209051,232646,410006,211331,232644,411446,212471,232645,411446,210191,232643,411446,213611,232646,411446,209051,232642,411446,211331,232641,412886,212471,232642,412886,210191,232640,412886,213611,232643,412886,209051,232639,412886,211331,232672,406286,212471,232673,406286,210191,232671,406286,213611,232674,406286,209051,232669,406286,211332,232675,404846,212472,232676,404846,210192,232674,404846,213612,232677,404846,209052,232673,404846,211332,232679,403406,212472,232680,403406,210192,232677,403406,213612,232681,403406,209052,232676,403406
17,12,214151,232753,397171,214232,232779,386371,208422,232774,386320,208451,232748,397040,211331,232759,393601,212471,232760,393601,210191,232758,393600,213611,232761,393601,209051,232757,393600,211331,232756,395041,212471,232757,395041,210191,232754,395040,213611,232758,395041,209051,232753,395040,211331,232752,396481,212471,232753,396481,210191,232751,396480,213611,232754,396481,209051,232750,396480,211331,232783,389881,212471,232784,389881,210191,232782,389880,213611,232785,389881,209051,232781,389880,211332,232786,388441,212472,232788,388441,210192,232785,388440,213612,232789,388441,209052,232784,388440,211332,232790,387001,212472,232791,387001,210192,232789,387000,213612,232792,387001,209052,232788,387000
17,13,213872,232631,370158,213954,232657,359358,208144,232651,359308,208172,232626,370028,211053,232637,366588,212193,232638,366588,209913,232635,366588,213333,232639,366588,208773,232634,366588,211053,232633,368028,212193,232634,368028,209913,232632,368028,213333,232635,368028,208773,232631,368028,211052,232630,369468,212192,232631,369468,209912,232629,369468,213332,232632,369468,208772,232627,369468,211053,232661,362868,212193,232662,362868,209913,232659,362868,213333,232663,362868,208773,232658,362868,211053,232664,361428,212193,232665,361428,209913,232663,361428,213333,232666,361428,208773,232662,361428,211053,232667,359988,212193,232669,359988,209913,232666,359988,213333,232670,359988,208773,232665,359988
17,14,213661,232675,350903,213742,232701,340103,207932,232696,340053,207961,232670,350773,210841,232681,347333,211981,232682,347333,209701,232680,347333,213121,232683,347333,208561,232679,347333,210841,232678,348773,211981,232679,348773,209701,232677,348773,213121,232680,348773,208561,232675,348773,210841,232674,350213,211981,232675,350213,209701,232673,350213,213121,232676,350213,208561,232672,350213,210842,232705,343613,211982,232706,343613,209702,232704,343613,213122,232707,343613,208562,232703,343613,210842,232709,342173,211982,232710,342173,209702,232707,342173,213122,232711,342173,208562,232706,342173,210842,232712,340733,211982,232713,340733,209702,232711,340733,213122,232714,340733,208562,232710,340733
17,15,214095,232731,324737,214176,232757,313937,208366,232751,313886,208395,232726,324606,211275,232737,321166,212415,232738,321167,210135,232736,321166,213555,232739,321167,208995,232735,321166,211275,232733,322606,212415,232734,322607,210135,232732,322606,213555,232735,322607,208995,232731,322606,211275,232730,324046,212415,232731,324047,210135,232729,324046,213555,232732,324047,208995,232728,324046,211276,232761,317447,212416,232762,317447,210136,232760,317446,213556,232763,317447,208996,232759,317446,211276,232764,316007,212416,232765,316007,210136,232763,316006,213556,232766,316007,208996,232762,316006,211276,232768,314567,212416,232769,314567,210136,232767,314566,213556,232770,314567,208996,232765,314566
