id,res_id,actor_name,level,note,name,tips,desc,icon,damage_note,damage_note1,effect,initial1,variable1,islevel1,initial2,variable2,islevel2,initial3,variable3,islevel3
210815,30141,子技能安娜丝美丽,1,女妖哀嚎,skill_name_putonggongji,子技能安娜丝美丽,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210816,30141,子技能安娜丝美丽,1,女妖哀嚎,skill_name_putonggongji,子技能安娜丝美丽,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210817,30141,子技能安娜丝美丽,1,女妖哀嚎,skill_name_putonggongji,子技能安娜丝美丽,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210818,30141,子技能安娜丝美丽,1,女妖哀嚎,skill_name_putonggongji,子技能安娜丝美丽,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210820,30142,扭木树人,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210830,30143,扭木摧毁者,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210840,30144,加瑞克·帕德弗特,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210841,30144,加瑞克·帕德弗特,1,旋风斩,skill_name_210841,3秒内发动5次旋风斩，对2米范围内所有目标造成物理伤害，目标每次只承受20%伤害，每释放1次旋风斩寻找距离最近的新目标，免疫控制效果,skill_detail_210841,skill_actor_10004+icon_skill_hz_2,提升3418点攻击强度,提升{0}点攻击强度,skill_LVdetail_210841,0.0,56.9666666667,0,0.0,0.0,0,0.0,0.0,0
210850,30145,迪菲亚强盗,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210860,30146,蛀牙杰克,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210861,30146,蛀牙杰克,1,普通攻击,skill_name_putonggongji,跳劈,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210870,30147,安娜科德拉,1,闪电链,skill_name_210870,释放1个跳跃式闪电链，造成目标闪电法术伤害，跳跃4次后结束，后续目标伤害递减15%,skill_detail_210870,skill_actor_10009+icon_skill_sm_2,提升921点法术强度,提升{0}点法术强度,skill_LVdetail_210870,0.0,15.35,0,0.0,0.0,0,0.0,0.0,0
210871,30147,安娜科德拉,1,治疗,skill_name_210871,治疗单体,skill_detail_210871,skill_actor_10009+icon_skill_sm_2,提升921点法术强度,提升{0}点法术强度,skill_LVdetail_210871,0.0,15.35,0,0.0,0.0,0,0.0,0.0,0
210872,30147,安娜科德拉,1,群体晕眩,skill_name_210872,群体晕眩,skill_detail_210872,skill_actor_10009+icon_skill_sm_2,提升921点法术强度,提升{0}点法术强度,skill_LVdetail_210872,0.0,15.35,0,0.0,0.0,0,0.0,0.0,0
210873,30147,安娜科德拉,1,闪电盾,skill_name_210873,召唤3个闪电球保护施法者，每次受到攻击时，消耗1个闪电球，对攻击者造成1次法术伤害，攻击者每次只承受此伤害的60%,skill_detail_210873,skill_actor_10010+icon_skill_pj_3,提升477点攻击强度，以目标抗性计算,提升{0}点攻击强度，以目标抗性计算,skill_LVdetail_210873,0.0,7.95,0,0.0,0.0,0,0.0,0.0,0
210880,30017,训练假人,1,治疗,skill_name_210880,治疗单体,skill_detail_210880,skill_actor_10009+icon_skill_sm_2,提升921点法术强度,提升{0}点法术强度,skill_LVdetail_210880,0.0,15.35,0,0.0,0.0,0,0.0,0.0,0
210890,30148,飞蛇,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210891,30148,飞蛇,1,毒液喷射,skill_name_putonggongji,毒液喷射,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210892,30148,飞蛇,1,撕咬,skill_name_putonggongji,撕咬,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210900,30149,水元素,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210901,30149,水元素,1,水元凝聚,skill_name_putonggongji,水元凝聚,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210902,30149,水元素,1,挥舞,skill_name_putonggongji,挥舞,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210910,30150,暗元素,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210911,30150,暗元素,1,混乱之击,skill_name_putonggongji,混乱之击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210912,30150,暗元素,1,挥舞,skill_name_putonggongji,挥舞,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210920,30151,火元素,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210921,30151,火元素,1,火元凝聚,skill_name_putonggongji,火元凝聚,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210922,30151,火元素,1,挥舞,skill_name_putonggongji,挥舞,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210930,30084,考布莱恩,1,闪电链,skill_name_210930,释放1个跳跃式闪电链，造成目标闪电法术伤害，跳跃4次后结束，后续目标伤害递减15%,skill_detail_210930,skill_actor_10009+icon_skill_sm_2,提升921点法术强度,提升{0}点法术强度,skill_LVdetail_210930,0.0,15.35,0,0.0,0.0,0,0.0,0.0,0
210931,30084,考布莱恩,1,变身,skill_name_210931,生命低于50%，变身为毒蛇,skill_detail_210931,skill_actor_10009+icon_skill_sm_2,提升921点法术强度,提升{0}点法术强度,skill_LVdetail_210931,0.0,15.35,0,0.0,0.0,0,0.0,0.0,0
210932,30084,考布莱恩,1,催眠术,skill_name_210932,催眠生命值百分比最高的敌人，使其睡眠6秒，任何攻击都可以打醒,skill_detail_210932,skill_actor_10009+icon_skill_sm_2,提升921点法术强度,提升{0}点法术强度,skill_LVdetail_210932,0.0,15.35,0,0.0,0.0,0,0.0,0.0,0
210933,30085,皮萨斯,1,雷霆一击,skill_name_210933,向前方2米的圆形区域释放强大的雷霆攻击，造成范围伤害，并使区域中的敌人移动速度降低50%,skill_detail_210933,skill_actor_10002+icon_skill_mt_1,提升424点攻击强度,提升{0}点攻击强度,skill_LVdetail_210933,0.0,7.06666666667,0,0.0,0.0,0,0.0,0.0,0
210940,30105,亡语者贾格巴,1,暗言术痛,skill_name_210940,向目标释放暗言术痛，造成1次暗影法术伤害，并使目标在接下来的4秒内累计承受此次技能50%的额外暗影伤害,skill_detail_210940,skill_actor_10027+icon_skill_by_0,提升477点法术强度,提升{0}点法术强度,skill_LVdetail_210940,0.0,7.95,0,0.0,0.0,0,0.0,0.0,0
210941,30105,亡语者贾格巴,1,心灵尖啸,skill_name_210941,发出心灵尖啸，使周围目标惊慌失措逃跑5秒，受伤则恢复正常,skill_detail_210941,skill_actor_10027+icon_skill_by_1,提升恐惧命中率,提升恐惧命中率,skill_LVdetail_210941,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210942,30105,亡语者贾格巴,1,心灵控制,skill_name_210942,控制目标5秒，转换为我方阵营，5秒后恢复正常,skill_detail_210942,skill_actor_10027+icon_skill_by_1,提升恐惧命中率,提升恐惧命中率,skill_LVdetail_210942,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210943,30106,主宰拉姆塔斯,1,召唤卫士,skill_name_210943,两个剃刀沼泽刺鬃守卫誓死保护主宰拉姆塔斯。,skill_detail_210943,skill_actor_10016+icon_skill_xh_4,提升598点法术强度,提升{0}点法术强度,skill_LVdetail_210943,0.0,9.96666666667,0,0.0,0.0,0,0.0,0.0,0
210944,30109,暴怒的阿迦赛罗斯,1,心灵尖啸,skill_name_210944,两个剃刀沼泽刺鬃守卫誓死保护主宰拉姆塔斯。,skill_detail_210944,skill_actor_10016+icon_skill_xh_4,提升598点法术强度,提升{0}点法术强度,skill_LVdetail_210944,0.0,9.96666666667,0,0.0,0.0,0,0.0,0.0,0
210945,30106,唤地者哈穆加,1,召唤卫士,skill_name_210945,两个剃刀沼泽刺鬃守卫誓死保护主宰拉姆塔斯。,skill_detail_210945,skill_actor_10016+icon_skill_xh_4,提升598点法术强度,提升{0}点法术强度,skill_LVdetail_210945,0.0,9.96666666667,0,0.0,0.0,0,0.0,0.0,0
210950,30152,鳄鱼,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210951,30152,鳄鱼,1,二连踢,skill_name_putonggongji,二连踢,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210960,30153,科多兽,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210961,30153,科多兽,1,闪电链,skill_name_putonggongji,闪电链,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210962,30153,科多兽,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210970,30159,石头怪,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210971,30159,石头怪,1,蓄力一击,skill_name_putonggongji,蓄力一击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210972,30159,石头怪,1,重击,skill_name_putonggongji,重击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210980,30160,大骷髅,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210981,30160,大骷髅,1,冲击弹,skill_name_putonggongji,冲击弹,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210982,30160,大骷髅,1,挥舞,skill_name_putonggongji,挥舞,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210990,30161,蛆虫,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210991,30161,蛆虫,1,腐蚀喷射,skill_name_putonggongji,腐蚀喷射,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
210992,30161,蛆虫,1,尖撕,skill_name_putonggongji,尖撕,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211000,30162,沙虫,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211001,30162,沙虫,1,掠食,skill_name_putonggongji,掠食,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211002,30162,沙虫,1,爪击,skill_name_putonggongji,爪击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211003,30162,沙虫,1,子技能爪击,skill_name_putonggongji,子技能爪击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211010,30163,依兰纳库斯,1,普通攻击,skill_name_211010,普通攻击,skill_detail_211010,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211011,30163,依兰纳库斯,1,龙语魔法,skill_name_211011,龙语魔法,skill_detail_211011,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211012,30163,依兰纳库斯,1,炎球,skill_name_211012,炎球,skill_detail_211012,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211013,30163,依兰纳库斯,1,龙语魔法,skill_name_211013,龙语魔法,skill_detail_211013,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211014,30163,依兰纳库斯,1,龙语魔法,skill_name_211014,龙语魔法,skill_detail_211014,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211015,30163,依兰纳库斯,1,龙语魔法,skill_name_211015,龙语魔法,skill_detail_211015,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211020,30164,独角仙,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211021,30164,独角仙,1,喷洒瘟疫,skill_name_putonggongji,蠕虫瘟疫-全体受到持续10秒的伤害。,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211022,30164,独角仙,1,穿刺,skill_name_putonggongji,穿刺-造成6秒的持续流血效果,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211023,30164,独角仙,1,死亡爆炸,skill_name_putonggongji,死亡爆炸-对4米范围内所有目标造成5%生命值的直接伤害。,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211024,30164,独角仙,1,荆棘,skill_name_putonggongji,荆棘-生命值20%免伤99%。,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211030,30165,黄蜂,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211031,30165,黄蜂,1,蜂鸣,skill_name_putonggongji,蜂鸣,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211032,30165,黄蜂,1,尾针,skill_name_putonggongji,尾针,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211040,30166,蜘蛛,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211041,30166,蜘蛛,1,蛛网喷射,skill_name_putonggongji,蛛网喷射,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211042,30166,蜘蛛,1,爪击,skill_name_putonggongji,爪击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211043,30166,蜘蛛,1,毒液喷射,skill_name_putonggongji,毒液喷射,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211050,30167,未制作,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211051,30167,未制作,1,声波震荡,skill_name_putonggongji,声波震荡,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211052,30167,未制作,1,混乱音波,skill_name_putonggongji,混乱音波,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211060,30168,虎,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211061,30168,虎,1,虎啸,skill_name_putonggongji,虎啸,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211062,30168,虎,1,扑击,skill_name_putonggongji,扑击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211070,30169,胖巨魔,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211071,30169,胖巨魔,1,投掷,skill_name_putonggongji,投掷,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211072,30169,胖巨魔,1,挥舞,skill_name_putonggongji,挥舞,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211080,30170,小鬼,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211081,30170,小鬼,1,诅咒之击,skill_name_putonggongji,诅咒之击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211082,30170,小鬼,1,回身击,skill_name_putonggongji,回身击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211090,30171,侏儒,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211091,30171,侏儒,1,火球术,skill_name_putonggongji,火球术,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211092,30171,侏儒,1,奥术武技,skill_name_putonggongji,奥术武技,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211100,30175,豹,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211101,30175,豹,1,豹啸,skill_name_putonggongji,豹啸,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211102,30175,豹,1,扑击,skill_name_putonggongji,扑击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211110,30176,龟,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211111,30176,龟,1,伸头撕咬,skill_name_putonggongji,伸头撕咬,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211112,30176,龟,1,撕咬,skill_name_putonggongji,撕咬,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211120,30177,黑铁矮人,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211121,30177,黑铁矮人,1,挥舞,skill_name_putonggongji,挥舞,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211122,30177,黑铁矮人,1,拳击,skill_name_putonggongji,拳击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211130,30178,野鬼,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211131,30178,野鬼,1,气功弹,skill_name_putonggongji,气功弹,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211132,30178,野鬼,1,鬼爪,skill_name_putonggongji,鬼爪,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211140,30179,克苏恩本体,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211150,30180,克苏恩之眼,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211151,30180,克苏恩之眼,1,死亡凝视,skill_name_putonggongji,死亡凝视,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211152,30180,克苏恩之眼,1,死亡射线,skill_name_putonggongji,死亡射线,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211160,30181,克苏恩触须,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211161,30181,克苏恩触须,1,鞭笞,skill_name_putonggongji,鞭笞,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211162,30181,克苏恩触须,1,穿刺,skill_name_putonggongji,穿刺,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211170,30182,克苏恩触须之眼,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211171,30182,克苏恩触须之眼,1,死亡射线,skill_name_putonggongji,死亡射线,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211172,30182,克苏恩触须之眼,1,魅惑之眼,skill_name_putonggongji,魅惑之眼,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211173,30182,克苏恩触须之眼,1,子技能魅惑之眼,skill_name_putonggongji,子技能魅惑之眼,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211174,30182,克苏恩触须之眼,1,子技能魅惑之眼,skill_name_putonggongji,子技能魅惑之眼,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211180,30186,阿努比斯,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211181,30186,阿努比斯,1,奥术冲击,skill_name_putonggongji,奥术冲击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211182,30186,阿努比斯,1,挥舞,skill_name_putonggongji,挥舞,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211190,30187,奥斯里安,1,群体击飞,skill_name_putonggongji,群体击飞,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211191,30187,奥斯里安,1,龙卷风,skill_name_putonggongji,龙卷风,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211192,30187,奥斯里安,1,魔法诅咒,skill_name_putonggongji,魔法诅咒,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211200,30188,多爪站立虫,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211201,30188,多爪站立虫,1,灵魂尖啸,skill_name_putonggongji,灵魂尖啸,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211202,30188,多爪站立虫,1,三段爪击,skill_name_putonggongji,三段爪击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211203,30188,多爪站立虫,1,子技能三段爪击,skill_name_putonggongji,子技能三段爪击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211204,30188,多爪站立虫,1,子技能三段爪击,skill_name_putonggongji,子技能三段爪击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211210,30189,飞蚁人,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211211,30189,飞蚁人,1,蓄力冲击,skill_name_putonggongji,蓄力冲击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211212,30189,飞蚁人,1,挥舞,skill_name_putonggongji,挥舞,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211220,30190,风蛇,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211221,30190,风蛇,1,赤炎吐息,skill_name_putonggongji,赤炎吐息,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211222,30190,风蛇,1,摆尾一击,skill_name_putonggongji,摆尾一击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211230,30191,缝合怪_蓝,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211231,30191,缝合怪_蓝,1,亡灵咆哮,skill_name_putonggongji,亡灵咆哮,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211232,30191,缝合怪_蓝,1,撕裂,skill_name_putonggongji,撕裂,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211233,30191,缝合怪_蓝,1,子技能亡灵咆哮,skill_name_putonggongji,子技能亡灵咆哮,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211234,30191,缝合怪_蓝,1,子技能亡灵咆哮,skill_name_putonggongji,子技能亡灵咆哮,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211235,30191,缝合怪_蓝,1,子技能亡灵咆哮,skill_name_putonggongji,子技能亡灵咆哮,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211240,30192,缝合怪_黄,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211241,30192,缝合怪_黄,1,排云掌,skill_name_putonggongji,排云掌,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211242,30192,缝合怪_黄,1,横扫,skill_name_putonggongji,横扫,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211250,30193,缝合犬,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211251,30193,缝合犬,1,蓄力一击,skill_name_putonggongji,蓄力一击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211252,30193,缝合犬,1,撞击,skill_name_putonggongji,撞击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211260,30194,哈卡,1,哈卡的意志,skill_name_putonggongji,哈卡的意志,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211261,30194,哈卡,1,群体吸血,skill_name_putonggongji,群体吸血,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211262,30194,哈卡,1,腐化之血,skill_name_putonggongji,腐化之血,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211263,30194,哈卡,1,召唤哈卡之子,skill_name_putonggongji,召唤哈卡之子,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211264,30194,哈卡,1,疯狂,skill_name_putonggongji,疯狂,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211264,30194,哈卡之子,1,被动死亡生命虹吸,skill_name_putonggongji,被动死亡生命虹吸,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
211270,30195,毁灭者,1,普通攻击,skill_name_putonggongji,普通攻击,skill_name_putonggongji,"","","","",0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
