id,scene_id,position.x,position.y,position.z,angle,battle_scene,group_index
1001150705,11,142139,15467,114559,177.7681,11,5
1001150706,11,76599,15488,97349,57.39437,11,8
1001100101,11,72389,15559,73290,193.4588,11,1
1001100102,11,69440,15809,66309,294.5242,11,1
1001100103,11,75200,15559,71270,196.9884,11,1
1001100104,11,73919,15449,63169,351.1098,11,1
1001100105,11,71930,15479,63639,338.0788,11,1
1001100106,11,78599,15559,69330,294.5242,11,1
1001100107,11,76000,15439,60709,40.64374,11,1
1001100108,11,81430,15559,67669,227.6325,11,1
1001100109,11,78849,15559,58889,294.5242,11,1
1001100110,11,80970,15549,59870,294.5242,11,1
1001100111,11,110029,15559,58620,294.5242,11,2
1001100112,11,109770,15559,67040,212.6298,11,2
1001100113,11,101449,15869,67139,199.4311,11,2
1001100114,11,104660,15409,59400,294.5242,11,2
1001100115,11,102040,15909,59430,343.43,11,2
1001100116,11,106470,15559,59409,183.7776,11,2
1001100117,11,99550,15559,67160,294.5242,11,2
1001100118,11,101250,16059,65709,294.5242,11,2
1001100119,11,97669,15559,66970,210.5285,11,2
1001100120,11,96550,15629,59260,18.22661,11,2
1001100121,11,121199,15559,56989,294.5242,11,3
1001100122,11,121720,15559,58139,294.5242,11,3
1001100123,11,122240,15559,59279,294.5242,11,3
1001100124,11,127470,15559,60400,244.0654,11,3
1001100125,11,130929,15559,51370,294.5242,11,3
1001100126,11,119910,15559,56540,17.32303,11,3
1001100127,11,126120,15719,61299,171.6818,11,3
1001100128,11,124400,15559,54020,12.88483,11,3
1001100129,11,120710,15559,61459,177.1375,11,3
1001100130,11,125960,15559,52860,3.711607,11,3
1001100131,11,140520,21450,74930,248.5118,11,4
1001100132,11,139510,21450,72870,259.0941,11,4
1001100133,11,139419,21450,75720,217.0941,11,4
1001100134,11,137649,21450,70020,185.3573,11,4
1001100135,11,133899,21450,73650,96.88393,11,4
1001100136,11,133979,21549,70389,62.99653,11,4
1001100137,11,139779,21469,70870,256.2534,11,4
1001100138,11,133050,21450,76330,115.7702,11,4
1001100139,11,133690,21450,82309,185.3573,11,4
1001100140,11,133510,21450,78879,124.3553,11,4
1001100141,11,136270,15719,107270,185.3573,11,5
1001100142,11,137700,15939,114029,113.4613,11,5
1001100143,11,144089,15849,105889,289.233,11,5
1001100144,11,144980,15639,113970,259.5285,11,5
1001100145,11,137919,15639,116180,185.3573,11,5
1001100146,11,137119,15639,112709,109.9477,11,5
1001100147,11,146029,16260,116479,239.6712,11,5
1001100148,11,146399,16299,123540,185.3573,11,5
1001100149,11,142910,15639,125949,185.3573,11,5
1001100150,11,145350,16110,111050,223.8761,11,5
1001100151,11,125190,15639,101889,9.978628,11,6
1001100152,11,127400,15639,109459,89.90723,11,6
1001100153,11,122020,15519,102220,29.9635,11,6
1001100154,11,127319,15639,103529,349.6955,11,6
1001100155,11,125940,15639,113819,194.7735,11,6
1001100156,11,120240,15549,113490,164.0504,11,6
1001100157,11,118339,15489,112699,161.9257,11,6
1001100158,11,121800,15529,114389,180.8264,11,6
1001100159,11,115960,15590,110819,140.2707,11,6
1001100160,11,120720,15579,100610,4.240438,11,6
1001100161,11,99709,15379,113759,168.1824,11,7
1001100162,11,104510,15379,111550,125.912,11,7
1001100163,11,93910,15409,113630,126.173,11,7
1001100164,11,91430,15549,109800,89.90723,11,7
1001100165,11,98620,15409,99790,27.00501,11,7
1001100166,11,101230,15379,99770,57.13556,11,7
1001100167,11,106050,15379,99400,89.90723,11,7
1001100168,11,98819,15379,109120,156.1077,11,7
1001100169,11,107760,15379,108790,170.8314,11,7
1001100170,11,107169,15379,101000,89.90723,11,7
1001100171,11,70069,15379,97449,55.83215,11,8
1001100172,11,73930,15420,100440,55.83215,11,8
1001100173,11,83650,15609,95889,316.8749,11,8
1001100174,11,74919,15769,90020,325.152,11,8
1001100175,11,77959,15709,92650,336.3943,11,8
1001100176,11,82180,15549,93940,348.809,11,8
1001100177,11,77870,15379,104879,138.3516,11,8
1001100178,11,80000,15379,93599,341.6183,11,8
1001100179,11,73000,15379,102279,129.4136,11,8
1001100180,11,74650,15379,104279,101.0504,11,8
1001100001,11,121290,15989,93669,8.383955,11,6
1001100002,11,119889,15989,94000,9.379749,11,6
1001100003,11,118550,15989,94229,10.83361,11,6
1001100004,11,117130,15989,94430,9.468596,11,6
1001100005,11,121630,15989,95379,214.2756,11,6
1001100006,11,118850,15989,95800,189.2515,11,6
1001100007,11,82340,15989,68709,186.023,11,1
1001100008,11,128639,15769,52360,337.7777,11,3
1001100009,11,140944,21559,85793,186.023,11,4
1001100010,11,102500,15989,98180,22.73416,11,7
1001100011,11,136429,15989,49349,324.2104,11,3
1001100012,11,140980,21639,78959,1.093802,11,4
1001100013,11,134940,16420,125889,1.093802,11,5
1001100014,11,123870,16420,117949,1.093802,11,6
1001100015,11,87540,15989,59930,352.7566,11,1
1001100016,11,86250,15989,59770,352.7566,11,1
1001100017,11,84910,15989,59599,352.7566,11,1
1001100018,11,83419,15989,59409,352.7566,11,1
1001100019,11,86050,15989,61479,171.5526,11,1
1001200101,12,52470,48149,91630,208.0568,12,1
1001200102,12,55849,47280,90850,241.2976,12,1
1001200103,12,65639,45140,85369,299.5679,12,1
1001200104,12,60169,45770,84910,299.5679,12,1
1001200105,12,59129,45960,85720,299.5679,12,1
1001200106,12,62830,44670,81410,299.5679,12,1
1001200107,12,46939,48920,90539,245.7907,12,1
1001200108,12,48869,48549,92160,198.8611,12,1
1001200109,12,64300,45460,87440,234.4906,12,1
1001200110,12,61599,45950,88960,220.4717,12,1
1001200111,12,71029,41549,70339,339.5936,12,2
1001200112,12,74349,39479,60389,265.3386,12,2
1001200113,12,73809,40430,63669,267.5771,12,2
1001200114,12,71919,41100,68319,240.9715,12,2
1001200115,12,67389,41399,70870,121.5479,12,2
1001200116,12,67519,41159,67870,0,12,2
1001200117,12,74259,39450,58529,268.0211,12,2
1001200118,12,64650,39479,61930,159.9189,12,2
1001200119,12,61360,39130,55669,0,12,3
1001200120,12,62669,39409,63620,146.8647,12,2
1001200121,12,52790,39630,66529,0,12,3
1001200122,12,48409,39299,62790,268.6837,12,3
1001200123,12,47520,39149,58989,0,12,3
1001200124,12,49009,39130,54709,62.36033,12,3
1001200125,12,48389,39399,51559,63.40413,12,3
1001200126,12,56590,39430,40690,298.7208,12,4
1001200127,12,60840,39490,60209,195.3118,12,2
1001200128,12,54189,39270,63550,144.597,12,3
1001200129,12,57790,39009,67139,147.8324,12,3
1001200130,12,49309,40000,64900,107.3728,12,3
1001200131,12,66790,39240,50389,348.9965,12,4
1001200132,12,58159,39210,42849,0,12,4
1001200133,12,56669,38990,43209,0,12,4
1001200134,12,57299,39320,45910,181.3102,12,4
1001200135,12,60169,39060,41760,0,12,4
1001200136,12,59889,39320,43489,308.4493,12,4
1001200137,12,62080,39320,43349,330.1096,12,4
1001200138,12,71959,39090,45160,300.0225,12,4
1001200139,12,71690,39229,49330,296.7985,12,4
1001200140,12,61029,39420,48709,0,12,4
1001200141,12,55180,46049,15139,62.07473,12,5
1001200142,12,62040,45399,13669,311.6219,12,5
1001200143,12,63689,43899,22379,93.35732,12,5
1001200144,12,57819,45680,16430,46.31408,12,5
1001200145,12,62590,44380,21110,57.22337,12,5
1001200146,12,66310,44270,19029,306.3344,12,5
1001200147,12,65639,44430,16949,319.9327,12,5
1001200148,12,63689,44869,15199,312.5294,12,5
1001200149,12,67519,43649,23760,292.7845,12,5
1001200150,12,64400,43180,25699,0,12,5
1001200151,12,33360,48659,17430,88.11034,12,7
1001200152,12,49799,46371,9459,88.11034,12,6
1001200153,12,46099,47869,10560,3.170462,12,6
1001200154,12,48569,46500,14830,133.1979,12,6
1001200155,12,53360,46210,14349,143.9144,12,5
1001200156,12,53479,46079,10080,329.732,12,6
1001200157,12,56379,45969,10360,327.224,12,5
1001200158,12,47479,46725,14989,88.11034,12,6
1001200159,12,38500,47869,13090,88.11034,12,6
1001200160,12,39200,48049,16540,88.11034,12,6
1001200161,12,30579,49869,27099,169.7133,12,7
1001200162,12,33909,49770,25879,169.7133,12,7
1001200163,12,35680,49210,19949,169.7133,12,7
1001200164,12,30809,49399,23209,169.7133,12,7
1001200165,12,30199,50170,30900,169.7133,12,7
1001200166,12,33879,49899,27809,169.7133,12,7
1001200167,12,34319,49240,23669,169.7133,12,7
1001200168,12,31112,49021,20100,75.40039,12,7
1001200169,12,34937,49009,21663,169.7133,12,7
1001200170,12,30809,49770,24510,169.7133,12,7
1001200171,12,30379,50490,40019,186.5061,12,8
1001200172,12,30099,50649,43849,163.0938,12,8
1001200173,12,33849,51030,43709,187.7145,12,8
1001200174,12,34199,50840,35440,233.9703,12,8
1001200175,12,33809,50840,36449,220.5385,12,8
1001200176,12,34029,50490,38300,215.8646,12,8
1001200177,12,30329,50710,33120,186.5061,12,7
1001200178,12,34313,50682,31769,186.5061,12,7
1001200179,12,30000,50490,35440,186.5061,12,8
1001200180,12,30329,50590,38129,163.5903,12,8
1001200181,12,26369,50789,53480,125.3373,12,9
1001200182,12,28039,50759,51769,80.06064,12,9
1001200183,12,29299,50930,55019,180.8665,12,9
1001200184,12,30209,50740,47989,111.5212,12,9
1001200185,12,35259,50590,52680,226.9238,12,9
1001200186,12,37590,50840,56760,215.651,12,9
1001200187,12,28369,50729,52970,102.8484,12,9
1001200188,12,36720,50710,52849,220.2116,12,9
1001200189,12,33305,50810,45447,180.8665,12,8
1001200190,12,25750,50610,56330,102.6457,12,9
1001250801,12,54576,47142,88774,280.2565,12,1
1001250802,12,70419,39530,60900,17.75068,12,2
1001250803,12,53279,39159,54760,76.29942,12,3
1001250804,12,64330,39219,45269,349.25,12,4
1001250805,12,60671,45465,15680,54.48578,12,5
1001250806,12,46419,47070,11750,85.14853,12,6
1001250807,12,32029,50229,27360,177.3215,12,7
1001250808,12,32220,50533,39720,177.3215,12,8
1001250809,12,32215,50649,52082,177.3215,12,9
1001200001,12,39430,50259,86389,330.05,12,1
1001200002,12,55069,40509,42019,352.3221,12,4
1001200003,12,30289,50280,21639,83.82172,12,7
1001200004,12,38110,51130,57959,260.6909,12,9
1001200005,12,71319,39032,48389,263.5247,12,4
1001200006,12,34159,48460,15230,9.549103,12,6
1001200007,12,50549,41360,71510,27.62181,12,3
1001200008,12,51669,40509,43879,36.10964,12,3
1001200009,12,59270,39320,70389,246.2046,12,2
1001200010,12,59900,39320,68949,246.2046,12,2
1001200011,12,60419,39320,67769,246.2046,12,2
1001200012,12,61000,39320,66440,246.2046,12,2
1001200013,12,59049,39490,65500,73.70686,12,2
1001200014,12,57489,39490,69639,73.70686,12,3
1001300000,13,136565,124360,48860,0,13,6
1001300001,13,93800,72900,47729,0,13,2
1001351301,13,82630,125990,84339,352.3429,13,1
1001351302,13,78139,125370,51920,24.50121,13,2
1001351303,13,68040,125370,34659,24.50121,13,3
1001351304,13,66940,125370,15519,348.5859,13,3
1001351305,13,78150,125370,3099,297.2521,13,3
1001351306,13,95800,125370,599,278.0562,13,4
1001351307,13,125690,125370,15109,197.9419,13,5
1001351308,13,123248,125370,37572,155.7396,13,6
1001351309,13,111860,125370,55040,147.0043,13,6
1001351310,13,108350,125559,84759,176.1857,13,7
1001351311,13,114080,125490,117089,209.1785,13,8
1001351312,13,125010,125490,135250,209.1785,13,9
1001351313,13,123520,125490,152959,157.6438,13,9
1001351314,13,116287,125490,164052,90.15421,13,9
1001351315,13,94622,125490,166380,90.15421,13,10
1001351316,13,67722,125411,156292,27.38569,13,11
1001351317,13,65636,125411,135138,350.448,13,12
1001351318,13,76250,125411,116899,334.7425,13,12
1001300101,13,85569,125990,84729,73.64001,13,1
1001300102,13,78470,125990,81909,26.7264,13,1
1001300103,13,87860,125990,78389,353.1169,13,1
1001300104,13,88220,125990,84229,73.64001,13,1
1001300105,13,89839,125990,84969,305.5961,13,1
1001300106,13,79830,125990,77239,37.49226,13,1
1001300107,13,84300,125990,73869,120.1312,13,1
1001300108,13,76970,125990,88409,73.64001,13,1
1001300109,13,81740,125990,87680,73.64001,13,1
1001300110,13,82419,125990,80479,73.64001,13,1
1001300111,13,79940,125755,59930,73.64001,13,2
1001300112,13,77239,125755,45540,334.9922,13,2
1001300113,13,74069,125755,50340,63.86535,13,2
1001300114,13,80529,125755,51299,325.3045,13,2
1001300115,13,83500,125755,56330,359.1969,13,2
1001300116,13,72190,125755,45549,73.64001,13,2
1001300117,13,80300,125755,48459,215.3747,13,2
1001300118,13,78709,125755,57880,73.64001,13,2
1001300119,13,73880,125755,54880,154.2312,13,2
1001300120,13,74720,125755,52799,5.494427,13,2
1001300121,13,73880,125639,39220,5.494427,13,2
1001300122,13,73880,125639,39220,5.494427,13,2
1001300123,13,68260,125639,41619,41.05489,13,2
1001300124,13,67430,125639,35319,29.87192,13,2
1001300125,13,64779,125639,36840,29.87192,13,2
1001300126,13,71290,125639,31430,327.2853,13,3
1001300127,13,69129,125639,26799,282.8657,13,3
1001300128,13,60750,125639,27369,54.70684,13,3
1001300129,13,61750,125500,33340,83.85779,13,3
1001300130,13,63069,125500,35209,115.0926,13,3
1001300131,13,62190,125494,23459,115.0926,13,3
1001300132,13,70069,125494,19770,243.8651,13,3
1001300133,13,68120,125494,23450,277.4077,13,3
1001300134,13,64279,125494,10479,58.05865,13,3
1001300135,13,61409,125494,15090,58.05865,13,3
1001300136,13,62430,125494,13460,344.1815,13,3
1001300137,13,72870,125494,15659,265.2324,13,3
1001300138,13,71020,125494,14130,34.89481,13,3
1001300139,13,72510,125494,10350,292.8315,13,3
1001300140,13,68919,125494,5219,31.54423,13,3
1001300141,13,72250,125494,329,344.0612,13,3
1001300142,13,75000,125494,6539,344.0612,13,3
1001300143,13,77489,125494,6000,282.1875,13,3
1001300144,13,86440,125494,7460,54.55443,13,4
1001300145,13,87589,125494,5849,75.05421,13,4
1001300146,13,90130,125494,8699,102.8621,13,4
1001300147,13,89300,125494,-2740,65.76723,13,4
1001300148,13,86290,125494,-1910,20.0975,13,4
1001300149,13,79260,125494,159,350.2892,13,4
1001300150,13,85699,125494,1259,93.58494,13,4
1001300151,13,89099,125494,3149,60.94285,13,4
1001300152,13,90889,125494,5509,60.94285,13,4
1001300153,13,92680,125494,2299,44.49766,13,4
1001300154,13,95290,125494,-269,22.32423,13,4
1001300155,13,98100,125494,339,351.8349,13,4
1001300156,13,100589,125494,1809,337.1099,13,4
1001300157,13,102940,125494,4629,312.6517,13,4
1001300158,13,102910,125494,8119,260.304,13,4
1001300159,13,102529,125494,10340,260.304,13,4
1001300160,13,105339,125494,11309,244.1719,13,4
1001300161,13,105260,125494,9359,260.1541,13,4
1001300162,13,105630,125494,7239,268.0043,13,4
1001300163,13,103610,125494,6500,268.0043,13,4
1001300164,13,105559,125494,4599,286.7296,13,4
1001300165,13,104880,125494,2349,286.7296,13,4
1001300166,13,102709,125494,1029,310.489,13,4
1001300167,13,102709,125494,1029,310.489,13,4
1001300168,13,100830,125494,2019,348.0856,13,4
1001300169,13,97639,125494,1349,348.0856,13,4
1001300170,13,95270,125494,2439,348.0856,13,4
1001300171,13,92349,125494,3789,11.24028,13,4
1001300172,13,91240,125494,-1780,11.24028,13,4
1001300173,13,92779,125494,1069,11.24028,13,4
1001300174,13,91000,125494,1419,37.27699,13,4
1001300175,13,103839,125494,-1950,325.045,13,4
1001300176,13,109240,125494,750,303.8677,13,4
1001300177,13,110990,125494,6339,213.3271,13,4
1001300178,13,119229,125494,1199,298.6265,13,5
1001300179,13,114430,125494,689,274.9207,13,5
1001300180,13,116209,125494,6420,253.717,13,5
1001300181,13,119889,125494,10500,165.2807,13,5
1001300182,13,124750,125494,7699,238.4471,13,5
1001300183,13,129190,125494,11979,251.9208,13,5
1001300184,13,120910,125494,16479,140.5865,13,5
1001300185,13,122250,125494,21189,80.45444,13,5
1001300186,13,132279,125494,23880,237.638,13,5
1001300187,13,131449,125494,16590,268.537,13,5
1001300188,13,129339,125494,14760,268.537,13,5
1001300189,13,129779,125494,26599,231.7653,13,5
1001300190,13,129020,125494,33560,204.9397,13,5
1001300191,13,122419,125494,29900,142.9924,13,5
1001300192,13,121029,125494,32150,81.45349,13,5
1001300193,13,120910,125494,35689,5.908907,13,5
1001300194,13,119690,125494,37330,81.45349,13,6
1001300195,13,120880,125494,38650,173.8236,13,6
1001300196,13,116979,125494,43220,57.32047,13,6
1001300197,13,127119,125494,37639,225.9847,13,5
1001300198,13,125069,125494,36939,81.45349,13,5
1001300199,13,125459,125494,39010,156.8157,13,6
1001300200,13,123610,125494,43319,222.3643,13,6
1001300201,13,120779,125494,46909,236.4004,13,6
1001300202,13,118449,125494,51720,236.4004,13,6
1001300203,13,116360,125494,54290,190.7452,13,6
1001300204,13,115029,125494,55869,246.7452,13,6
1001300205,13,115569,125494,49200,156.5885,13,6
1001300206,13,113000,125494,47420,8.278662,13,6
1001300207,13,110360,125494,50060,30.6866,13,6
1001300208,13,112050,125494,61299,236.4004,13,6
1001300209,13,109490,125494,56330,142.5495,13,6
1001300210,13,107800,125494,59440,44.26532,13,6
1001300211,13,102279,126260,72199,142.5495,13,7
1001300212,13,111798,126260,78002,255.5343,13,7
1001300213,13,103750,126260,79579,70.53402,13,7
1001300214,13,109729,126260,74899,301.5996,13,7
1001300215,13,104000,126260,85000,106.8,13,7
1001300216,13,108559,126260,78000,114.0004,13,7
1001300217,13,112100,126260,81639,232.2841,13,7
1001300218,13,112709,126260,86539,224.8638,13,7
1001300219,13,109979,126260,91619,216.4767,13,7
1001300220,13,106630,126260,74360,284.008,13,7
1001300221,13,104169,126260,95919,198.3995,13,7
1001300222,13,99550,126260,98849,205.945,13,7
1001300223,13,99709,126260,96059,176.7427,13,7
1001300224,13,113529,126260,109860,268.6605,13,8
1001300225,13,106240,126260,109909,151.8908,13,8
1001300226,13,111869,126260,107559,263.6907,13,8
1001300227,13,111010,126260,118239,125.9278,13,8
1001300228,13,113139,126260,113219,173.5435,13,8
1001300229,13,116360,126260,115579,215.2625,13,8
1001300230,13,104809,126260,107439,125.9278,13,8
1001300231,13,118319,126260,119449,267.722,13,8
1001300232,13,113520,126260,121739,102.0952,13,8
1001300233,13,121080,126260,124739,236.5388,13,8
1001300234,13,107610,126260,114969,125.9278,13,8
1001300235,13,116309,125559,126969,125.9278,13,8
1001300236,13,118419,125559,130589,86.21663,13,8
1001300237,13,126430,125559,131119,248.4099,13,8
1001300238,13,120100,125559,136429,142.6836,13,9
1001300239,13,124220,125559,128500,282.8683,13,8
1001300240,13,128009,125559,133130,282.8683,13,9
1001300241,13,128619,125559,135779,252.1927,13,9
1001300242,13,131160,125559,140789,252.1927,13,9
1001300243,13,121240,125559,137599,172.1847,13,9
1001300244,13,122589,125559,140940,138.9583,13,9
1001300245,13,129479,125559,143559,138.9583,13,9
1001300246,13,128119,125559,145119,203.8279,13,9
1001300247,13,121490,125559,145099,102.0263,13,9
1001300248,13,119270,125559,149489,85.99224,13,9
1001300249,13,128847,125559,147541,243.9042,13,9
1001300250,13,129220,125559,153520,243.9042,13,9
1001300251,13,128080,125559,155849,222.0103,13,9
1001300252,13,124010,125559,157339,199.036,13,9
1001300253,13,119669,125559,153339,72.63186,13,9
1001300254,13,120190,125559,151690,97.68166,13,9
1001300255,13,121779,125559,163489,180.6803,13,9
1001300256,13,125819,125559,156520,210.86,13,9
1001300257,13,117970,125559,157539,130.2744,13,9
1001300258,13,122100,125559,160789,170.6898,13,9
1001300259,13,116930,125559,159720,113.0561,13,9
1001300260,13,119479,125559,165720,142.5921,13,9
1001300261,13,113589,125559,166839,142.5921,13,9
1001300262,13,109550,125559,161849,239.4813,13,10
1001300263,13,112819,125559,161080,267.6098,13,9
1001300264,13,105600,125559,166610,267.6098,13,10
1001300265,13,101220,125559,158550,267.6098,13,10
1001300266,13,102190,125559,161610,248.2113,13,10
1001300267,13,101010,125559,164559,238.9884,13,10
1001300268,13,99069,125559,167789,210.2558,13,10
1001300269,13,98300,125559,164309,210.2558,13,10
1001300270,13,99740,125559,162529,247.1906,13,10
1001300271,13,100089,125559,159809,264.2036,13,10
1001300272,13,99300,125559,157509,295.4987,13,10
1001300273,13,90169,125559,157619,91.30409,13,10
1001300274,13,89430,125559,159709,91.30409,13,10
1001300275,13,90860,125559,162059,125.6124,13,10
1001300276,13,92520,125559,164379,154.6317,13,10
1001300277,13,95510,125559,164789,177.1219,13,10
1001300278,13,87419,125559,162399,130.9434,13,10
1001300279,13,85630,125559,159229,102.3441,13,10
1001300280,13,87400,125559,156860,60.87627,13,10
1001300281,13,87550,125559,166289,107.1408,13,10
1001300282,13,87870,125559,170190,126.7782,13,10
1001300283,13,76569,125559,166660,126.7782,13,11
1001300284,13,76360,125559,161349,46.9469,13,11
1001300285,13,82650,125559,167220,84.52062,13,10
1001300286,13,68770,125559,164360,84.52062,13,11
1001300287,13,70590,125559,162220,199.9076,13,11
1001300288,13,71800,125559,157459,199.9076,13,11
1001300289,13,66330,125559,159440,153.3166,13,11
1001300290,13,64110,125559,156369,129.2239,13,11
1001300291,13,68970,125559,152399,350.9664,13,11
1001300292,13,60770,125559,153080,76.48508,13,11
1001300293,13,60150,125559,147849,76.48508,13,11
1001300294,13,61590,125559,141869,28.03923,13,11
1001300295,13,67209,125559,141679,283.7689,13,11
1001300296,13,68800,125559,137559,245.3123,13,11
1001300297,13,61209,125559,135300,308.6291,13,11
1001300298,13,67830,125559,139679,245.3123,13,11
1001300299,13,67830,125559,145929,306.9034,13,11
1001300300,13,60409,125559,133520,10.12311,13,12
1001300301,13,62950,125559,133070,49.47046,13,12
1001300302,13,66550,125400,128869,12.6202,13,12
1001300303,13,70220,125589,132520,272.5994,13,12
1001300304,13,70889,125669,127339,243.654,13,12
1001300305,13,67349,125559,125589,342.1855,13,12
1001300306,13,72840,125589,125369,235.1537,13,12
1001300307,13,69340,125449,122930,339.8,13,12
1001300308,13,70379,125330,120110,34.56685,13,12
1001300309,13,74830,125529,123729,288.1634,13,12
1001300310,13,78900,125419,120479,288.1634,13,12
1001300311,13,80180,125480,116610,288.1634,13,12
1001300312,13,73569,125290,113610,34.97557,13,12
1001300313,13,73830,125639,110149,34.97557,13,12
1001300314,13,81080,125819,112930,273.3036,13,12
1001300315,13,79470,125389,103639,336.0038,13,12
1001300316,13,83709,125589,107459,305.8553,13,12
1001300317,13,84330,126000,96769,132.4538,13,1
1001300318,13,89050,126150,97209,205.0612,13,1
1001300002,13,91990,126050,86829,272.0586,13,1
1001300003,13,91910,126050,88509,252.735,13,1
1001300004,13,91770,126050,80680,272.0586,13,1
1001300005,13,91690,126050,78509,272.0586,13,1
1001300006,13,88169,126050,81949,323.6319,13,1
1001300007,13,89209,126050,75799,323.6319,13,1
1001300008,13,88169,126050,77069,323.6319,13,1
1001300009,13,90660,126050,74110,354.6016,13,1
1001300010,13,76230,126050,85239,84.14788,13,1
1001300011,13,76389,126050,83729,84.14788,13,1
1001300012,13,78069,126050,76500,48.2118,13,1
1001300013,13,79020,126050,75430,48.2118,13,1
1001300014,13,87500,126050,68269,318.7224,13,1
1001300015,13,88550,126050,69190,318.7224,13,1
1001300016,13,78610,126050,46459,294.2019,13,2
1001300017,13,73290,126050,37350,294.2019,13,2
1001300018,13,61360,125600,18979,59.46864,13,3
1001300019,13,66370,125600,9350,59.46864,13,3
1001300020,13,82770,125600,6049,59.46864,13,4
1130100000,1301,316119,236899,169059,0,1301,1
1001400000,14,186065,94959,260760,0,14,2
1001451401,14,178089,11310,245470,191.3452,14,1
1001451402,14,178929,11310,268550,183.7526,14,2
1001451403,14,199657,11310,276404,260.4573,14,3
1001451404,14,229959,16009,277470,268.6538,14,4
1001451405,14,257166,15898,276390,268.1953,14,5
1001451406,14,269570,17580,255309,15.45337,14,6
1001451407,14,254750,12810,230850,79.59159,14,7
1001451408,14,231001,12810,230102,92.44991,14,8
1001451409,14,204570,12740,230700,92.44991,14,9
1001400101,14,184289,11381,239779,0,14,1
1001400102,14,184739,11381,243100,258.6815,14,1
1001400103,14,185269,11381,246420,225.5861,14,1
1001400104,14,183660,11381,252010,179.5654,14,1
1001400105,14,185139,11381,250500,225.5861,14,1
1001400106,14,182089,11381,247510,138.404,14,1
1001400107,14,178079,11381,252020,138.404,14,1
1001400108,14,174019,11381,244630,138.404,14,1
1001400109,14,173559,11381,247090,79.44456,14,1
1001400110,14,173479,11381,240790,79.44456,14,1
1001400111,14,172779,11381,254309,79.44456,14,1
1001400112,14,172110,11381,257899,79.44456,14,2
1001400113,14,181500,11279,259649,210.1208,14,2
1001400114,14,183220,11279,254510,235.4419,14,1
1001400115,14,184929,11279,265420,249.5532,14,2
1001400116,14,180630,11279,276960,156.8206,14,2
1001400117,14,177209,11279,275489,138.4713,14,2
1001400118,14,174759,11279,269630,81.60268,14,2
1001400119,14,175489,11279,266250,81.60268,14,2
1001400120,14,174509,11279,263130,142.4759,14,2
1001400121,14,190149,11279,279050,181.8203,14,3
1001400122,14,198779,11279,272089,302.7672,14,3
1001400123,14,194410,11279,271869,349.7812,14,3
1001400124,14,202959,11279,273410,340.1046,14,3
1001400125,14,199949,11279,281730,169.9538,14,3
1001400126,14,205029,11279,282260,196.6148,14,3
1001400127,14,192509,11279,280660,175.3877,14,3
1001400128,14,196199,11279,280960,175.3877,14,3
1001400129,14,191970,11279,273140,310.9849,14,3
1001400130,14,206690,11279,272190,310.9849,14,3
1001400131,14,225579,16130,273700,23.35534,14,4
1001400132,14,227759,16130,272760,9.604419,14,4
1001400133,14,230000,16130,271690,357.5809,14,4
1001400134,14,232729,16130,271809,333.9856,14,4
1001400135,14,234919,16130,272880,315.5629,14,4
1001400136,14,235889,16130,275410,315.5629,14,4
1001400137,14,235000,15959,280500,209.9822,14,4
1001400138,14,233100,15959,282000,202.2846,14,4
1001400139,14,231220,15959,282770,186.1478,14,4
1001400140,14,229220,15959,282989,161.4557,14,4
1001400141,14,227079,15959,282270,118.6193,14,4
1001400142,14,225399,15959,280809,130.748,14,4
1001400143,14,256779,16630,279520,198.5122,14,5
1001400144,14,261770,16630,281380,156.8399,14,5
1001400145,14,265209,16240,270700,299.2518,14,5
1001400146,14,261390,16240,270119,344.3913,14,5
1001400147,14,258709,16240,270700,2.601681,14,5
1001400148,14,255139,16240,270540,2.601681,14,5
1001400149,14,251550,16240,270700,2.601681,14,5
1001400150,14,266929,16240,280480,218.5033,14,5
1001400151,14,253589,16240,273170,341.282,14,5
1001400152,14,265799,17709,261080,26.95951,14,6
1001400153,14,264160,17709,257860,69.62514,14,6
1001400154,14,265299,17709,254779,57.52441,14,6
1001400155,14,265169,17709,250250,40.20922,14,6
1001400156,14,275440,17669,262399,248.463,14,6
1001400157,14,276690,17669,259230,273.4604,14,6
1001400158,14,276529,17669,256600,250.196,14,6
1001400159,14,277899,17669,252779,277.8051,14,6
1001400160,14,277380,17669,248950,277.8051,14,6
1001400161,14,261190,12700,226480,351.3155,14,7
1001400162,14,258619,12700,226090,7.472348,14,7
1001400163,14,251910,12700,226970,7.472348,14,7
1001400164,14,247860,12639,226770,7.472348,14,7
1001400165,14,248509,12639,235180,164.065,14,7
1001400166,14,252080,12639,235430,164.065,14,7
1001400167,14,255360,12639,236460,179.9845,14,7
1001400168,14,260010,12639,234960,179.9845,14,7
1001400169,14,257440,12639,235220,179.9845,14,7
1001400170,14,247059,12639,228410,104.6388,14,7
1001400171,14,235739,12759,234680,171.2688,14,8
1001400172,14,237029,12759,226260,29.11811,14,8
1001400173,14,229169,12759,226090,29.11811,14,8
1001400174,14,233089,12759,226990,10.18652,14,8
1001400175,14,228570,12759,234710,146.722,14,8
1001400176,14,232380,12759,233660,173.0534,14,8
1001400177,14,225690,12759,226970,348.5213,14,8
1001400178,14,222259,12759,226270,6.762594,14,8
1001400179,14,221989,12759,234340,151.5618,14,8
1001400180,14,225389,12759,233650,176.331,14,8
